County,Date,Deaths_per_100_Infections,Deaths_per_100k,Infection_per_100k,PctDeaths,PctOfInfections,PctPopInfected,Population,TotalCases,TotalDeaths,fips
Towns,2020-04-07 18:28:13,0.0,0.0,17.0,0.0,0.0002,0.00016999999999999999,11852.0,2.0,0.0,13281.0
Schley,2020-04-07 18:28:13,10.0,19.0,191.0,0.1,0.0011,0.0019100000000000002,5236.0,10.0,1.0,13249.0
Screven,2020-04-07 18:28:13,0.0,0.0,29.0,0.0,0.0004,0.00029,13938.0,4.0,0.0,13251.0
Seminole,2020-04-07 18:28:13,0.0,0.0,156.0,0.0,0.0014,0.00156,8315.0,13.0,0.0,13253.0
Spalding,2020-04-07 18:28:13,7.0,6.0,82.0,0.0741,0.0059,0.00082,66100.0,54.0,4.0,13255.0
Stephens,2020-04-07 18:28:13,0.0,0.0,50.0,0.0,0.0014,0.0005,26035.0,13.0,0.0,13257.0
Stewart,2020-04-07 18:28:13,0.0,0.0,65.0,0.0,0.0004,0.00065,6199.0,4.0,0.0,13259.0
Sumter,2020-04-07 18:28:13,4.0,20.0,545.0,0.037000000000000005,0.0177,0.00545,29733.0,162.0,6.0,13261.0
Treutlen,2020-04-07 18:28:13,0.0,0.0,15.0,0.0,0.0001,0.00015,6809.0,1.0,0.0,13283.0
Talbot,2020-04-07 18:28:13,12.0,16.0,128.0,0.125,0.0009,0.00128,6272.0,8.0,1.0,13263.0
Tattnall,2020-04-07 18:28:13,0.0,0.0,12.0,0.0,0.0003,0.00011999999999999999,25391.0,3.0,0.0,13267.0
Taylor,2020-04-07 18:28:13,25.0,12.0,50.0,0.25,0.0004,0.0005,8039.0,4.0,1.0,13269.0
Telfair,2020-04-07 18:28:13,0.0,0.0,25.0,0.0,0.0004,0.00025,15876.0,4.0,0.0,13271.0
Terrell,2020-04-07 18:28:13,10.0,105.0,1068.0,0.0978,0.01,0.01068,8611.0,92.0,9.0,13273.0
Thomas,2020-04-07 18:28:13,5.0,4.0,94.0,0.0476,0.0046,0.0009400000000000001,44448.0,42.0,2.0,13275.0
Tift,2020-04-07 18:28:13,2.0,2.0,111.0,0.0222,0.0049,0.0011099999999999999,40571.0,45.0,1.0,13277.0
Toombs,2020-04-07 18:28:13,12.0,4.0,30.0,0.125,0.0009,0.0003,26887.0,8.0,1.0,13279.0
Taliaferro,2020-04-07 18:28:13,0.0,0.0,0.0,0.0,0.0,0.0,1608.0,0.0,0.0,13265.0
Appling,2020-04-07 18:28:13,0.0,0.0,32.0,0.0,0.0007,0.00032,18507.0,6.0,0.0,13001.0
Jefferson,2020-04-07 18:28:13,0.0,0.0,26.0,0.0,0.0004,0.00026000000000000003,15430.0,4.0,0.0,13163.0
Jasper,2020-04-07 18:28:13,0.0,0.0,43.0,0.0,0.0007,0.00043,14040.0,6.0,0.0,13159.0
Catoosa,2020-04-07 18:28:13,0.0,0.0,10.0,0.0,0.0008,0.0001,67420.0,7.0,0.0,13047.0
Charlton,2020-04-07 18:28:13,0.0,0.0,23.0,0.0,0.0003,0.00022999999999999998,12968.0,3.0,0.0,13049.0
Chatham,2020-04-07 18:28:13,3.0,1.0,41.0,0.0333,0.0131,0.00041,289195.0,120.0,4.0,13051.0
Chattahoochee,2020-04-07 18:28:13,0.0,0.0,19.0,0.0,0.0002,0.00018999999999999998,10684.0,2.0,0.0,13053.0
Chattooga,2020-04-07 18:28:13,25.0,4.0,16.0,0.25,0.0004,0.00016,24790.0,4.0,1.0,13055.0
Cherokee,2020-04-07 18:28:13,4.0,2.0,58.0,0.0408,0.0161,0.00058,254149.0,147.0,6.0,13057.0
Clarke,2020-04-07 18:28:13,12.0,7.0,61.0,0.1154,0.0085,0.00061,127330.0,78.0,9.0,13059.0
Carroll,2020-04-07 18:28:13,2.0,3.0,155.0,0.0219,0.02,0.00155,118121.0,183.0,4.0,13045.0
Clay,2020-04-07 18:28:13,8.0,35.0,416.0,0.0833,0.0013,0.0041600000000000005,2887.0,12.0,1.0,13061.0
Clinch,2020-04-07 18:28:13,0.0,0.0,45.0,0.0,0.0003,0.00045,6648.0,3.0,0.0,13065.0
Cobb,2020-04-07 18:28:13,5.0,4.0,75.0,0.0512,0.0618,0.00075,756865.0,566.0,29.0,13067.0
Coffee,2020-04-07 18:28:13,5.0,5.0,95.0,0.0488,0.0045,0.00095,43093.0,41.0,2.0,13069.0
Colquitt,2020-04-07 18:28:13,7.0,11.0,154.0,0.0714,0.0076,0.0015400000000000001,45592.0,70.0,5.0,13071.0
Columbia,2020-04-07 18:28:13,0.0,0.0,30.0,0.0,0.005,0.0003,154291.0,46.0,0.0,13073.0
Cook,2020-04-07 18:28:13,0.0,0.0,23.0,0.0,0.0004,0.00022999999999999998,17162.0,4.0,0.0,13075.0
Coweta,2020-04-07 18:28:13,2.0,1.0,55.0,0.025,0.0087,0.00055,145864.0,80.0,2.0,13077.0
Clayton,2020-04-07 18:28:13,4.0,3.0,96.0,0.036000000000000004,0.0304,0.0009599999999999999,289615.0,278.0,10.0,13063.0
Crawford,2020-04-07 18:28:13,0.0,0.0,8.0,0.0,0.0001,8e-05,12318.0,1.0,0.0,13079.0
Candler,2020-04-07 18:28:13,0.0,0.0,37.0,0.0,0.0004,0.00037,10836.0,4.0,0.0,13043.0
Calhoun,2020-04-07 18:28:13,3.0,16.0,488.0,0.0323,0.0034,0.00488,6352.0,31.0,1.0,13037.0
Bacon,2020-04-07 18:28:13,0.0,0.0,98.0,0.0,0.0012,0.00098,11185.0,11.0,0.0,13005.0
Baker,2020-04-07 18:28:13,20.0,65.0,323.0,0.2,0.0011,0.00323,3092.0,10.0,2.0,13007.0
Baldwin,2020-04-07 18:28:13,4.0,2.0,60.0,0.037000000000000005,0.0029,0.0006,44823.0,27.0,1.0,13009.0
Banks,2020-04-07 18:28:13,0.0,0.0,21.0,0.0,0.0004,0.00021,18988.0,4.0,0.0,13011.0
Barrow,2020-04-07 18:28:13,7.0,4.0,52.0,0.0714,0.0046,0.0005200000000000001,80809.0,42.0,3.0,13013.0
Bartow,2020-04-07 18:28:13,6.0,11.0,179.0,0.0628,0.0209,0.00179,106408.0,191.0,12.0,13015.0
Ben Hill,2020-04-07 18:28:13,0.0,0.0,36.0,0.0,0.0007,0.00036,16787.0,6.0,0.0,13017.0
Camden,2020-04-07 18:28:13,0.0,0.0,32.0,0.0,0.0019,0.00032,53677.0,17.0,0.0,13039.0
Berrien,2020-04-07 18:28:13,0.0,0.0,21.0,0.0,0.0004,0.00021,19252.0,4.0,0.0,13019.0
Bleckley,2020-04-07 18:28:13,0.0,0.0,8.0,0.0,0.0001,8e-05,12838.0,1.0,0.0,13023.0
Brantley,2020-04-07 18:28:13,20.0,5.0,26.0,0.2,0.0005,0.00026000000000000003,18897.0,5.0,1.0,13025.0
Brooks,2020-04-07 18:28:13,0.0,0.0,39.0,0.0,0.0007,0.00039,15513.0,6.0,0.0,13027.0
Bryan,2020-04-07 18:28:13,8.0,5.0,68.0,0.0769,0.0028,0.0006799999999999999,38109.0,26.0,2.0,13029.0
Bulloch,2020-04-07 18:28:13,0.0,0.0,13.0,0.0,0.0011,0.00013000000000000002,77296.0,10.0,0.0,13031.0
Burke,2020-04-07 18:28:13,0.0,0.0,67.0,0.0,0.0016,0.00067,22423.0,15.0,0.0,13033.0
Butts,2020-04-07 18:28:13,0.0,0.0,74.0,0.0,0.002,0.00074,24193.0,18.0,0.0,13035.0
Bibb,2020-04-07 18:28:13,2.0,1.0,30.0,0.0217,0.005,0.0003,153095.0,46.0,1.0,13021.0
Jeff Davis,2020-04-07 18:28:13,0.0,0.0,7.0,0.0,0.0001,7e-05,15029.0,1.0,0.0,13161.0
Crisp,2020-04-07 18:28:13,0.0,0.0,204.0,0.0,0.005,0.0020399999999999997,22601.0,46.0,0.0,13081.0
Dawson,2020-04-07 18:28:13,5.0,4.0,80.0,0.05,0.0022,0.0008,25083.0,20.0,1.0,13085.0
Glynn,2020-04-07 18:28:13,0.0,0.0,35.0,0.0,0.0033,0.00035,85219.0,30.0,0.0,13127.0
Gordon,2020-04-07 18:28:13,12.0,5.0,43.0,0.12,0.0027,0.00043,57685.0,25.0,3.0,13129.0
Grady,2020-04-07 18:28:13,0.0,0.0,24.0,0.0,0.0007,0.00023999999999999998,24748.0,6.0,0.0,13131.0
Greene,2020-04-07 18:28:13,4.0,6.0,130.0,0.0435,0.0025,0.0013,17698.0,23.0,1.0,13133.0
Gwinnett,2020-04-07 18:28:13,2.0,1.0,58.0,0.0241,0.059000000000000004,0.00058,927781.0,540.0,13.0,13135.0
Habersham,2020-04-07 18:28:13,0.0,0.0,15.0,0.0,0.0008,0.00015,45388.0,7.0,0.0,13137.0
Hall,2020-04-07 18:28:13,0.0,0.0,106.0,0.0,0.0235,0.00106,202148.0,215.0,0.0,13139.0
Glascock,2020-04-07 18:28:13,0.0,0.0,0.0,0.0,0.0,0.0,2995.0,0.0,0.0,13125.0
Hancock,2020-04-07 18:28:13,0.0,0.0,12.0,0.0,0.0001,0.00011999999999999999,8348.0,1.0,0.0,13141.0
Harris,2020-04-07 18:28:13,0.0,0.0,35.0,0.0,0.0013,0.00035,34475.0,12.0,0.0,13145.0
Hart,2020-04-07 18:28:13,0.0,0.0,11.0,0.0,0.0003,0.00011,26099.0,3.0,0.0,13147.0
Heard,2020-04-07 18:28:13,33.0,8.0,25.0,0.3333,0.0003,0.00025,11879.0,3.0,1.0,13149.0
Henry,2020-04-07 18:28:13,1.0,1.0,90.0,0.0144,0.0227,0.0009,230220.0,208.0,3.0,13151.0
Houston,2020-04-07 18:28:13,7.0,4.0,55.0,0.0706,0.0093,0.00055,155469.0,85.0,6.0,13153.0
Irwin,2020-04-07 18:28:13,0.0,0.0,96.0,0.0,0.001,0.0009599999999999999,9398.0,9.0,0.0,13155.0
Jackson,2020-04-07 18:28:13,0.0,0.0,33.0,0.0,0.0025,0.00033,70422.0,23.0,0.0,13157.0
Haralson,2020-04-07 18:28:13,0.0,0.0,58.0,0.0,0.0019,0.00058,29533.0,17.0,0.0,13143.0
Dade,2020-04-07 18:28:13,100.0,6.0,6.0,1.0,0.0001,5.9999999999999995e-05,16226.0,1.0,1.0,13083.0
Gilmer,2020-04-07 18:28:13,0.0,0.0,10.0,0.0,0.0003,0.0001,30816.0,3.0,0.0,13123.0
Franklin,2020-04-07 18:28:13,0.0,0.0,13.0,0.0,0.0003,0.00013000000000000002,23023.0,3.0,0.0,13119.0
Decatur,2020-04-07 18:28:13,0.0,0.0,79.0,0.0,0.0023,0.00079,26575.0,21.0,0.0,13087.0
Dekalb,2020-04-07 18:28:13,2.0,1.0,89.0,0.0163,0.0735,0.0008900000000000001,756558.0,673.0,11.0,13089.0
Dodge,2020-04-07 18:28:13,0.0,0.0,39.0,0.0,0.0009,0.00039,20705.0,8.0,0.0,13091.0
Dooly,2020-04-07 18:28:13,4.0,7.0,197.0,0.037000000000000005,0.0029,0.00197,13706.0,27.0,1.0,13093.0
Dougherty,2020-04-07 18:28:13,6.0,61.0,1066.0,0.0576,0.1063,0.01066,91243.0,973.0,56.0,13095.0
Douglas,2020-04-07 18:28:13,4.0,3.0,81.0,0.0427,0.0128,0.00081,145331.0,117.0,5.0,13097.0
Early,2020-04-07 18:28:13,5.0,49.0,937.0,0.0521,0.0105,0.00937,10247.0,96.0,5.0,13099.0
Fulton,2020-04-07 18:28:13,3.0,4.0,113.0,0.0329,0.1294,0.0011300000000000001,1050114.0,1185.0,39.0,13121.0
Echols,2020-04-07 18:28:13,0.0,0.0,25.0,0.0,0.0001,0.00025,4000.0,1.0,0.0,13101.0
Elbert,2020-04-07 18:28:13,0.0,0.0,10.0,0.0,0.0002,0.0001,19120.0,2.0,0.0,13105.0
Emanuel,2020-04-07 18:28:13,0.0,0.0,13.0,0.0,0.0003,0.00013000000000000002,22612.0,3.0,0.0,13107.0
Evans,2020-04-07 18:28:13,0.0,0.0,0.0,0.0,0.0,0.0,10721.0,0.0,0.0,13109.0
Fannin,2020-04-07 18:28:13,0.0,0.0,39.0,0.0,0.0011,0.00039,25964.0,10.0,0.0,13111.0
Fayette,2020-04-07 18:28:13,5.0,4.0,71.0,0.0494,0.0088,0.0007099999999999999,113459.0,81.0,4.0,13113.0
Floyd,2020-04-07 18:28:13,3.0,3.0,94.0,0.0326,0.01,0.0009400000000000001,97927.0,92.0,3.0,13115.0
Forsyth,2020-04-07 18:28:13,1.0,0.0,42.0,0.0101,0.0108,0.00042,236612.0,99.0,1.0,13117.0
Effingham,2020-04-07 18:28:13,6.0,2.0,29.0,0.0556,0.002,0.00029,62190.0,18.0,1.0,13103.0
Wilkinson,2020-04-08 20:33:56,0.0,0.0,89.0,0.0,0.0008,0.0008900000000000001,9036.0,8.0,0.0,13319.0
Wilkes,2020-04-08 20:33:56,0.0,0.0,51.0,0.0,0.0005,0.0005099999999999999,9876.0,5.0,0.0,13317.0
Dade,2020-04-08 20:33:56,50.0,6.0,12.0,0.5,0.0002,0.00011999999999999999,16226.0,2.0,1.0,13083.0
Fayette,2020-04-08 20:33:56,4.0,4.0,79.0,0.0444,0.0088,0.00079,113459.0,90.0,4.0,13113.0
Fannin,2020-04-08 20:33:56,0.0,0.0,35.0,0.0,0.0009,0.00035,25964.0,9.0,0.0,13111.0
Evans,2020-04-08 20:33:56,0.0,0.0,0.0,0.0,0.0,0.0,10721.0,0.0,0.0,13109.0
Emanuel,2020-04-08 20:33:56,0.0,0.0,22.0,0.0,0.0005,0.00022,22612.0,5.0,0.0,13107.0
Elbert,2020-04-08 20:33:56,0.0,0.0,16.0,0.0,0.0003,0.00016,19120.0,3.0,0.0,13105.0
Effingham,2020-04-08 20:33:56,5.0,2.0,31.0,0.0526,0.0019,0.00031,62190.0,19.0,1.0,13103.0
Echols,2020-04-08 20:33:56,0.0,0.0,50.0,0.0,0.0002,0.0005,4000.0,2.0,0.0,13101.0
Early,2020-04-08 20:33:56,5.0,49.0,947.0,0.0515,0.0095,0.009470000000000001,10247.0,97.0,5.0,13099.0
Douglas,2020-04-08 20:33:56,4.0,3.0,85.0,0.0403,0.0122,0.00085,145331.0,124.0,5.0,13097.0
Dougherty,2020-04-08 20:33:56,6.0,68.0,1097.0,0.0619,0.0981,0.01097,91243.0,1001.0,62.0,13095.0
Dooly,2020-04-08 20:33:56,4.0,7.0,204.0,0.0357,0.0027,0.0020399999999999997,13706.0,28.0,1.0,13093.0
Dodge,2020-04-08 20:33:56,0.0,0.0,43.0,0.0,0.0009,0.00043,20705.0,9.0,0.0,13091.0
Dekalb,2020-04-08 20:33:56,2.0,2.0,97.0,0.0164,0.0717,0.0009699999999999999,756558.0,732.0,12.0,13089.0
Decatur,2020-04-08 20:33:56,0.0,0.0,83.0,0.0,0.0022,0.0008300000000000001,26575.0,22.0,0.0,13087.0
Dawson,2020-04-08 20:33:56,4.0,4.0,92.0,0.0435,0.0023,0.0009199999999999999,25083.0,23.0,1.0,13085.0
Floyd,2020-04-08 20:33:56,3.0,3.0,99.0,0.0309,0.0095,0.00099,97927.0,97.0,3.0,13115.0
Forsyth,2020-04-08 20:33:56,2.0,1.0,41.0,0.0204,0.0096,0.00041,236612.0,98.0,2.0,13117.0
Franklin,2020-04-08 20:33:56,0.0,0.0,13.0,0.0,0.0003,0.00013000000000000002,23023.0,3.0,0.0,13119.0
Fulton,2020-04-08 20:33:56,3.0,4.0,120.0,0.0333,0.1236,0.0012,1050114.0,1261.0,42.0,13121.0
Irwin,2020-04-08 20:33:56,0.0,0.0,117.0,0.0,0.0011,0.00117,9398.0,11.0,0.0,13155.0
Houston,2020-04-08 20:33:56,7.0,5.0,64.0,0.0707,0.0097,0.00064,155469.0,99.0,7.0,13153.0
Henry,2020-04-08 20:33:56,1.0,1.0,95.0,0.0137,0.0215,0.00095,230220.0,219.0,3.0,13151.0
Heard,2020-04-08 20:33:56,0.0,0.0,17.0,0.0,0.0002,0.00016999999999999999,11879.0,2.0,0.0,13149.0
Hart,2020-04-08 20:33:56,0.0,0.0,11.0,0.0,0.0003,0.00011,26099.0,3.0,0.0,13147.0
Harris,2020-04-08 20:33:56,0.0,0.0,44.0,0.0,0.0015,0.00044,34475.0,15.0,0.0,13145.0
Haralson,2020-04-08 20:33:56,0.0,0.0,51.0,0.0,0.0015,0.0005099999999999999,29533.0,15.0,0.0,13143.0
Crisp,2020-04-08 20:33:56,0.0,0.0,230.0,0.0,0.0051,0.0023,22601.0,52.0,0.0,13081.0
Hancock,2020-04-08 20:33:56,0.0,0.0,12.0,0.0,0.0001,0.00011999999999999999,8348.0,1.0,0.0,13141.0
Habersham,2020-04-08 20:33:56,0.0,0.0,18.0,0.0,0.0008,0.00018,45388.0,8.0,0.0,13137.0
Gwinnett,2020-04-08 20:33:56,3.0,2.0,63.0,0.028999999999999998,0.0574,0.00063,927781.0,586.0,17.0,13135.0
Greene,2020-04-08 20:33:56,4.0,6.0,130.0,0.0435,0.0023,0.0013,17698.0,23.0,1.0,13133.0
Grady,2020-04-08 20:33:56,0.0,0.0,32.0,0.0,0.0008,0.00032,24748.0,8.0,0.0,13131.0
Gordon,2020-04-08 20:33:56,12.0,5.0,45.0,0.1154,0.0025,0.00045,57685.0,26.0,3.0,13129.0
Glynn,2020-04-08 20:33:56,0.0,0.0,38.0,0.0,0.0031,0.00037999999999999997,85219.0,32.0,0.0,13127.0
Glascock,2020-04-08 20:33:56,0.0,0.0,0.0,0.0,0.0,0.0,2995.0,0.0,0.0,13125.0
Hall,2020-04-08 20:33:56,0.0,0.0,115.0,0.0,0.0228,0.00115,202148.0,233.0,0.0,13139.0
Crawford,2020-04-08 20:33:56,0.0,0.0,24.0,0.0,0.0003,0.00023999999999999998,12318.0,3.0,0.0,13079.0
Coweta,2020-04-08 20:33:56,2.0,1.0,56.0,0.0244,0.008,0.00056,145864.0,82.0,2.0,13077.0
Cook,2020-04-08 20:33:56,0.0,0.0,23.0,0.0,0.0004,0.00022999999999999998,17162.0,4.0,0.0,13075.0
Bulloch,2020-04-08 20:33:56,0.0,0.0,16.0,0.0,0.0012,0.00016,77296.0,12.0,0.0,13031.0
Bryan,2020-04-08 20:33:56,8.0,5.0,66.0,0.08,0.0025,0.00066,38109.0,25.0,2.0,13029.0
Brooks,2020-04-08 20:33:56,6.0,6.0,103.0,0.0625,0.0016,0.00103,15513.0,16.0,1.0,13027.0
Brantley,2020-04-08 20:33:56,20.0,5.0,26.0,0.2,0.0005,0.00026000000000000003,18897.0,5.0,1.0,13025.0
Bleckley,2020-04-08 20:33:56,0.0,0.0,8.0,0.0,0.0001,8e-05,12838.0,1.0,0.0,13023.0
Bibb,2020-04-08 20:33:56,2.0,1.0,33.0,0.0196,0.005,0.00033,153095.0,51.0,1.0,13021.0
Berrien,2020-04-08 20:33:56,0.0,0.0,21.0,0.0,0.0004,0.00021,19252.0,4.0,0.0,13019.0
Burke,2020-04-08 20:33:56,0.0,0.0,85.0,0.0,0.0019,0.00085,22423.0,19.0,0.0,13033.0
Ben Hill,2020-04-08 20:33:56,0.0,0.0,36.0,0.0,0.0006,0.00036,16787.0,6.0,0.0,13017.0
Barrow,2020-04-08 20:33:56,7.0,4.0,57.0,0.0652,0.0045,0.00057,80809.0,46.0,3.0,13013.0
Banks,2020-04-08 20:33:56,0.0,0.0,21.0,0.0,0.0004,0.00021,18988.0,4.0,0.0,13011.0
Baldwin,2020-04-08 20:33:56,3.0,2.0,67.0,0.0333,0.0029,0.00067,44823.0,30.0,1.0,13009.0
Baker,2020-04-08 20:33:56,22.0,65.0,291.0,0.2222,0.0009,0.0029100000000000003,3092.0,9.0,2.0,13007.0
Bacon,2020-04-08 20:33:56,0.0,0.0,116.0,0.0,0.0013,0.00116,11185.0,13.0,0.0,13005.0
Atkinson,2020-04-08 20:33:56,0.0,0.0,48.0,0.0,0.0004,0.00047999999999999996,8297.0,4.0,0.0,13003.0
Appling,2020-04-08 20:33:56,0.0,0.0,38.0,0.0,0.0007,0.00037999999999999997,18507.0,7.0,0.0,13001.0
Bartow,2020-04-08 20:33:56,6.0,11.0,183.0,0.0615,0.0191,0.00183,106408.0,195.0,12.0,13015.0
Jackson,2020-04-08 20:33:56,4.0,1.0,33.0,0.0435,0.0023,0.00033,70422.0,23.0,1.0,13157.0
Butts,2020-04-08 20:33:56,0.0,0.0,95.0,0.0,0.0023,0.00095,24193.0,23.0,0.0,13035.0
Camden,2020-04-08 20:33:56,0.0,0.0,35.0,0.0,0.0019,0.00035,53677.0,19.0,0.0,13039.0
Columbia,2020-04-08 20:33:56,0.0,0.0,32.0,0.0,0.0049,0.00032,154291.0,50.0,0.0,13073.0
Colquitt,2020-04-08 20:33:56,6.0,11.0,173.0,0.0633,0.0077,0.00173,45592.0,79.0,5.0,13071.0
Coffee,2020-04-08 20:33:56,4.0,5.0,107.0,0.0435,0.0045,0.00107,43093.0,46.0,2.0,13069.0
Cobb,2020-04-08 20:33:56,5.0,4.0,80.0,0.0477,0.0596,0.0008,756865.0,608.0,29.0,13067.0
Clinch,2020-04-08 20:33:56,0.0,0.0,45.0,0.0,0.0003,0.00045,6648.0,3.0,0.0,13065.0
Clayton,2020-04-08 20:33:56,3.0,3.0,100.0,0.0346,0.0283,0.001,289615.0,289.0,10.0,13063.0
Clay,2020-04-08 20:33:56,8.0,35.0,450.0,0.0769,0.0013,0.0045,2887.0,13.0,1.0,13061.0
Calhoun,2020-04-08 20:33:56,6.0,31.0,551.0,0.0571,0.0034,0.00551,6352.0,35.0,2.0,13037.0
Clarke,2020-04-08 20:33:56,11.0,7.0,64.0,0.1111,0.0079,0.00064,127330.0,81.0,9.0,13059.0
Chattooga,2020-04-08 20:33:56,25.0,4.0,16.0,0.25,0.0004,0.00016,24790.0,4.0,1.0,13055.0
Chattahoochee,2020-04-08 20:33:56,0.0,0.0,19.0,0.0,0.0002,0.00018999999999999998,10684.0,2.0,0.0,13053.0
Chatham,2020-04-08 20:33:56,3.0,1.0,43.0,0.0323,0.0122,0.00043,289195.0,124.0,4.0,13051.0
Charlton,2020-04-08 20:33:56,0.0,0.0,23.0,0.0,0.0003,0.00022999999999999998,12968.0,3.0,0.0,13049.0
Catoosa,2020-04-08 20:33:56,0.0,0.0,12.0,0.0,0.0008,0.00011999999999999999,67420.0,8.0,0.0,13047.0
Carroll,2020-04-08 20:33:56,2.0,3.0,156.0,0.0217,0.018000000000000002,0.00156,118121.0,184.0,4.0,13045.0
Candler,2020-04-08 20:33:56,0.0,0.0,37.0,0.0,0.0004,0.00037,10836.0,4.0,0.0,13043.0
Cherokee,2020-04-08 20:33:56,4.0,2.0,61.0,0.0387,0.0152,0.00061,254149.0,155.0,6.0,13057.0
Jasper,2020-04-08 20:33:56,0.0,0.0,36.0,0.0,0.0005,0.00036,14040.0,5.0,0.0,13159.0
Gilmer,2020-04-08 20:33:56,0.0,0.0,13.0,0.0,0.0004,0.00013000000000000002,30816.0,4.0,0.0,13123.0
Jefferson,2020-04-08 20:33:56,0.0,0.0,26.0,0.0,0.0004,0.00026000000000000003,15430.0,4.0,0.0,13163.0
Jeff Davis,2020-04-08 20:33:56,0.0,0.0,7.0,0.0,0.0001,7e-05,15029.0,1.0,0.0,13161.0
Terrell,2020-04-08 20:33:56,9.0,105.0,1103.0,0.0947,0.0093,0.01103,8611.0,95.0,9.0,13273.0
Telfair,2020-04-08 20:33:56,0.0,0.0,38.0,0.0,0.0006,0.00037999999999999997,15876.0,6.0,0.0,13271.0
Taylor,2020-04-08 20:33:56,40.0,25.0,62.0,0.4,0.0005,0.00062,8039.0,5.0,2.0,13269.0
Tattnall,2020-04-08 20:33:56,0.0,0.0,12.0,0.0,0.0003,0.00011999999999999999,25391.0,3.0,0.0,13267.0
Taliaferro,2020-04-08 20:33:56,0.0,0.0,0.0,0.0,0.0,0.0,1608.0,0.0,0.0,13265.0
Talbot,2020-04-08 20:33:56,14.0,16.0,112.0,0.1429,0.0007,0.00112,6272.0,7.0,1.0,13263.0
Tift,2020-04-08 20:33:56,2.0,2.0,128.0,0.0192,0.0051,0.00128,40571.0,52.0,1.0,13277.0
Sumter,2020-04-08 20:33:56,3.0,17.0,605.0,0.0278,0.0176,0.00605,29733.0,180.0,5.0,13261.0
Stephens,2020-04-08 20:33:56,0.0,0.0,58.0,0.0,0.0015,0.00058,26035.0,15.0,0.0,13257.0
Spalding,2020-04-08 20:33:56,7.0,6.0,85.0,0.0714,0.0055,0.00085,66100.0,56.0,4.0,13255.0
Seminole,2020-04-08 20:33:56,0.0,0.0,156.0,0.0,0.0013,0.00156,8315.0,13.0,0.0,13253.0
Screven,2020-04-08 20:33:56,0.0,0.0,29.0,0.0,0.0004,0.00029,13938.0,4.0,0.0,13251.0
Schley,2020-04-08 20:33:56,10.0,19.0,191.0,0.1,0.001,0.0019100000000000002,5236.0,10.0,1.0,13249.0
Rockdale,2020-04-08 20:33:56,2.0,2.0,94.0,0.0235,0.0083,0.0009400000000000001,90594.0,85.0,2.0,13247.0
Richmond,2020-04-08 20:33:56,4.0,1.0,39.0,0.038,0.0077,0.00039,201554.0,79.0,3.0,13245.0
Stewart,2020-04-08 20:33:56,0.0,0.0,65.0,0.0,0.0004,0.00065,6199.0,4.0,0.0,13259.0
Toombs,2020-04-08 20:33:56,12.0,4.0,30.0,0.125,0.0008,0.0003,26887.0,8.0,1.0,13279.0
Towns,2020-04-08 20:33:56,0.0,0.0,17.0,0.0,0.0002,0.00016999999999999999,11852.0,2.0,0.0,13281.0
Treutlen,2020-04-08 20:33:56,0.0,0.0,15.0,0.0,0.0001,0.00015,6809.0,1.0,0.0,13283.0
Wilcox,2020-04-08 20:33:56,0.0,0.0,23.0,0.0,0.0002,0.00022999999999999998,8812.0,2.0,0.0,13315.0
Whitfield,2020-04-08 20:33:56,16.0,3.0,18.0,0.1579,0.0019,0.00018,104062.0,19.0,3.0,13313.0
White,2020-04-08 20:33:56,0.0,0.0,37.0,0.0,0.0011,0.00037,29970.0,11.0,0.0,13311.0
Wheeler,2020-04-08 20:33:56,0.0,0.0,13.0,0.0,0.0001,0.00013000000000000002,7879.0,1.0,0.0,13309.0
Webster,2020-04-08 20:33:56,0.0,0.0,115.0,0.0,0.0003,0.00115,2611.0,3.0,0.0,13307.0
Wayne,2020-04-08 20:33:56,0.0,0.0,10.0,0.0,0.0003,0.0001,29808.0,3.0,0.0,13305.0
Washington,2020-04-08 20:33:56,0.0,0.0,78.0,0.0,0.0016,0.00078,20386.0,16.0,0.0,13303.0
Warren,2020-04-08 20:33:56,0.0,0.0,114.0,0.0,0.0006,0.00114,5251.0,6.0,0.0,13301.0
Ware,2020-04-08 20:33:56,7.0,8.0,121.0,0.0698,0.0042,0.00121,35680.0,43.0,3.0,13299.0
Walton,2020-04-08 20:33:56,7.0,2.0,29.0,0.0741,0.0026,0.00029,93503.0,27.0,2.0,13297.0
Walker,2020-04-08 20:33:56,0.0,0.0,6.0,0.0,0.0004,5.9999999999999995e-05,69410.0,4.0,0.0,13295.0
Upson,2020-04-08 20:33:56,0.0,0.0,149.0,0.0,0.0038,0.00149,26215.0,39.0,0.0,13293.0
Unknown,2020-04-08 20:33:56,1.0,0.0,0.0,0.0103,0.0854,0.0,0.0,871.0,9.0,0.0
Union,2020-04-08 20:33:56,0.0,0.0,21.0,0.0,0.0005,0.00021,24001.0,5.0,0.0,13291.0
Twiggs,2020-04-08 20:33:56,0.0,0.0,24.0,0.0,0.0002,0.00023999999999999998,8188.0,2.0,0.0,13289.0
Turner,2020-04-08 20:33:56,0.0,0.0,278.0,0.0,0.0022,0.00278,7912.0,22.0,0.0,13287.0
Troup,2020-04-08 20:33:56,6.0,4.0,70.0,0.0612,0.0048,0.0007,70034.0,49.0,3.0,13285.0
Randolph,2020-04-08 20:33:56,3.0,44.0,1273.0,0.0345,0.0085,0.01273,6833.0,87.0,3.0,13243.0
